tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
739;MTA.GEO;Long;2673;breakout_n;03/11/2017 00:00:00;3,74;volatility exit;10/11/2017 00:00:00;3,72;-53,46;481,14;-53,46
740;MTA.IGD;Long;1223;breakout_n;15/09/2017 00:00:00;8,17;volatility exit;10/11/2017 00:00:00;9,45;1565,44;2176,94;-183,45
741;MTA.OJM;Long;704;breakout_n;03/11/2017 00:00:00;14,2;volatility exit;10/11/2017 00:00:00;13,49;-499,840000000001;0;-556,16
742;MTA.SRI;Long;2049;breakout_n;22/09/2017 00:00:00;4,88;volatility exit;10/11/2017 00:00:00;5,6;1475,28;2089,98;0
743;MTA.BO;Long;16666;breakout_n;10/11/2017 00:00:00;0,6;lowest_low exit;17/11/2017 00:00:00;0,6;0;0;0
744;MTA.IMS;Long;14285;breakout_n;03/11/2017 00:00:00;0,7;volatility exit;17/11/2017 00:00:00;0,76;857,099999999999;1428,5;0
745;MTA.MTV;Long;1526;breakout_52;10/11/2017 00:00:00;6,55;volatility exit;17/11/2017 00:00:00;6,26;-442,54;305,2;-900,34
746;MTA.BSS;Long;250;breakout_n;17/11/2017 00:00:00;39,94;volatility exit;01/12/2017 00:00:00;42,18;560;1177,5;0
747;MTA.BO;Long;16666;breakout_n;01/12/2017 00:00:00;0,6;lowest_low exit;08/12/2017 00:00:00;0,6;0;0;0
748;MTA.IMS;Long;11904;breakout_52;01/12/2017 00:00:00;0,84;volatility exit;08/12/2017 00:00:00;0,76;-952,319999999999;0;-1071,36
749;MTA.SAB;Long;439;breakout_n;24/11/2017 00:00:00;22,75;volatility exit;08/12/2017 00:00:00;22,02;-320,47;395,1;-320,47
750;MTA.MTV;Long;1481;breakout_n;08/12/2017 00:00:00;6,75;volatility exit;15/12/2017 00:00:00;6,96;311,01;858,98;0
751;MTA.SRI;Long;1694;breakout_n;24/11/2017 00:00:00;5,9;volatility exit;15/12/2017 00:00:00;6,32;711,48;1287,44;0
752;MTA.IGD;Long;1002;breakout_52;24/11/2017 00:00:00;9,98;volatility exit;22/12/2017 00:00:00;9,67;-310,620000000001;661,32;-320,64
753;MTA.BSS;Long;223;breakout_n;22/12/2017 00:00:00;44,65;volatility exit;29/12/2017 00:00:00;42,41;-499,519999999999;0;-499,52
754;MTA.BO;Long;16666;breakout_n;22/12/2017 00:00:00;0,6;lowest_low exit;29/12/2017 00:00:00;0,6;0;0;0
755;MTA.BO;Long;16666;breakout_n;12/01/2018 00:00:00;0,6;lowest_low exit;19/01/2018 00:00:00;0,59;-166,66;0;-166,66
756;MTA.FDA;Long;1243;breakout_52;12/01/2018 00:00:00;8,04;volatility exit;19/01/2018 00:00:00;8,32;348,039999999999;894,96;0
757;MTA.SSL;Long;7194;breakout_n;12/01/2018 00:00:00;1,39;volatility exit;19/01/2018 00:00:00;1,5;791,339999999999;1366,86;0
758;MTA.FNM;Long;14084;breakout_n;12/01/2018 00:00:00;0,71;volatility exit;26/01/2018 00:00:00;0,78;985,880000000001;1690,08;0
759;MTA.SRI;Long;1464;breakout_n;19/01/2018 00:00:00;6,83;volatility exit;26/01/2018 00:00:00;6,49;-497,76;14,64;-497,76
760;MTA.BSS;Long;211;breakout_52;12/01/2018 00:00:00;47,22;volatility exit;02/02/2018 00:00:00;45,52;-358,699999999999;270,08;-358,7
761;MTA.DAL;Long;288;breakout_n;26/01/2018 00:00:00;34,64;volatility exit;02/02/2018 00:00:00;32,85;-515,52;17,28;-515,52
762;MTA.FILA;Long;541;breakout_n;19/01/2018 00:00:00;18,48;volatility exit;02/02/2018 00:00:00;18,21;-146,07;373,29;-146,07
763;MTA.GPI;Long;935;breakout_52;05/01/2018 00:00:00;10,69;volatility exit;02/02/2018 00:00:00;10,68;-9,35;523,6;-317,9
764;MTA.IGV;Long;4219;breakout_n;26/01/2018 00:00:00;2,37;volatility exit;02/02/2018 00:00:00;2,28;-379,709999999999;126,57;-506,28
765;MTA.IRC;Long;3389;breakout_n;19/01/2018 00:00:00;2,95;volatility exit;02/02/2018 00:00:00;2,97;67,78;643,91;-440,57
766;MTA.MON;Long;43478;breakout_n;26/01/2018 00:00:00;0,23;volatility exit;02/02/2018 00:00:00;0,22;-434,78;869,56;-434,78
767;MTA.IRC;Long;3125;breakout_n;02/03/2018 00:00:00;3,2;volatility exit;09/03/2018 00:00:00;2,84;-1125;0;-1250
768;MTA.BO;Long;16666;breakout_n;02/03/2018 00:00:00;0,6;volatility exit;16/03/2018 00:00:00;0,75;2499,9;4999,8;0
769;MTA.BSS;Long;206;breakout_n;16/03/2018 00:00:00;48,5;volatility exit;23/03/2018 00:00:00;49,11;125,66;659,2;0
770;MTA.AEF;Long;3649;breakout_52;23/03/2018 00:00:00;2,74;volatility exit;13/04/2018 00:00:00;3,08;1240,66;1933,97;0
771;MTA.ETH;Long;5494;breakout_52;11/05/2018 00:00:00;1,82;volatility exit;18/05/2018 00:00:00;1,97;824,1;1428,44;0
772;MTA.TXT;Long;849;breakout_52;11/05/2018 00:00:00;11,77;volatility exit;18/05/2018 00:00:00;11,54;-195,269999999999;322,62;-195,27
773;MTA.UNIR;Long;772;breakout_52;13/04/2018 00:00:00;12,95;volatility exit;18/05/2018 00:00:00;14,65;1312,4;1914,56;-316,52
774;MTA.AEF;Long;3058;breakout_n;11/05/2018 00:00:00;3,27;volatility exit;18/05/2018 00:00:00;3,26;-30,579999999999;642,18;-30,58
775;MTA.AVIO;Long;706;breakout_52;20/04/2018 00:00:00;14,16;volatility exit;18/05/2018 00:00:00;15,54;974,280000000001;1553,2;0
776;MTA.FM;Long;4115;breakout_n;11/05/2018 00:00:00;2,43;volatility exit;25/05/2018 00:00:00;2,57;576,099999999999;1234,5;0
777;MTA.ETH;Long;4405;breakout_n;08/06/2018 00:00:00;2,27;volatility exit;15/06/2018 00:00:00;2,41;616,700000000001;1189,35;0
778;MTA.PINF;Long;3278;breakout_n;08/06/2018 00:00:00;3,05;volatility exit;15/06/2018 00:00:00;3,2;491,7;1048,96;0
779;MTA.PQ;Long;5000;breakout_n;15/06/2018 00:00:00;2;volatility exit;22/06/2018 00:00:00;1,94;-300;250;-300
780;MTA.FM;Long;3144;breakout_52;08/06/2018 00:00:00;3,18;volatility exit;29/06/2018 00:00:00;3,79;1917,84;2546,64;-94,32
781;MTA.NTW;Long;27777;breakout_52;06/07/2018 00:00:00;0,36;volatility exit;13/07/2018 00:00:00;0,32;-1111,08;0;-1111,08
782;MTA.FM;Long;2439;breakout_52;13/07/2018 00:00:00;4,1;volatility exit;27/07/2018 00:00:00;4,51;999,99;1585,35;-243,9
783;MTA.BAN;Long;2444;breakout_n;27/07/2018 00:00:00;4,09;volatility exit;03/08/2018 00:00:00;4,02;-171,079999999999;366,6;-171,08
784;MTA.FM;Long;2004;breakout_52;10/08/2018 00:00:00;4,99;volatility exit;24/08/2018 00:00:00;5,57;1162,32;1843,68;0
785;MTA.ETH;Long;3154;breakout_n;14/09/2018 00:00:00;3,17;volatility exit;21/09/2018 00:00:00;3,07;-315,399999999999;473,1;-315,4
786;MTA.BAN;Long;2272;breakout_n;07/09/2018 00:00:00;4,4;volatility exit;28/09/2018 00:00:00;4,39;-22,720000000002;681,6;-454,4
787;MTA.ETH;Long;2557;breakout_52;05/10/2018 00:00:00;3,91;volatility exit;12/10/2018 00:00:00;3,75;-409,12;460,26;-1125,08
788;MTA.ETH;Long;2444;breakout_n;09/11/2018 00:00:00;4,09;volatility exit;16/11/2018 00:00:00;4,28;464,360000000001;1026,48;0
789;MTA.ALK;Long;912;breakout_52;14/12/2018 00:00:00;10,96;volatility exit;21/12/2018 00:00:00;10,38;-528,96;0;-656,64
790;MTA.RCS;Long;7352;breakout_52;25/01/2019 00:00:00;1,36;volatility exit;08/02/2019 00:00:00;1,39;220,56;1249,84;0
791;MTA.BAN;Long;2008;breakout_n;01/02/2019 00:00:00;4,98;volatility exit;15/02/2019 00:00:00;4,91;-140,560000000001;421,68;-261,04
792;MTA.BAN;Long;1926;breakout_n;08/03/2019 00:00:00;5,19;volatility exit;15/03/2019 00:00:00;5,31;231,12;866,7;0
793;MTA.CAI;Long;2544;breakout_n;01/03/2019 00:00:00;3,93;volatility exit;22/03/2019 00:00:00;3,81;-305,28;330,72;-305,28
794;MTA.PQ;Long;4716;breakout_n;22/03/2019 00:00:00;2,12;volatility exit;29/03/2019 00:00:00;2,04;-377,28;141,48;-377,28
795;MTA.BAN;Long;1757;breakout_n;19/04/2019 00:00:00;5,69;volatility exit;26/04/2019 00:00:00;5,5;-333,830000000001;263,55;-333,83
796;MTA.ABT;Long;2688;breakout_52;22/02/2019 00:00:00;3,72;volatility exit;26/04/2019 00:00:00;4,31;1585,92;2204,16;0
797;MTA.PQ;Long;4651;breakout_n;24/05/2019 00:00:00;2,15;volatility exit;07/06/2019 00:00:00;2,28;604,630000000002;1255,77;0
798;MTA.PQ;Long;4098;breakout_52;21/06/2019 00:00:00;2,44;volatility exit;28/06/2019 00:00:00;2,32;-491,76;40,98;-491,76
799;MTA.ETH;Long;2325;breakout_n;28/06/2019 00:00:00;4,3;volatility exit;05/07/2019 00:00:00;4,86;1302;1906,5;0
800;MTA.CELL;Long;1381;breakout_52;14/06/2019 00:00:00;7,24;volatility exit;12/07/2019 00:00:00;7,27;41,43;580,02;-331,44
801;MTA.NDT;Long;2457;breakout_n;28/06/2019 00:00:00;4,07;volatility exit;12/07/2019 00:00:00;4,04;-73,710000000001;466,83;-73,71
802;MTA.PQ;Long;3906;breakout_52;12/07/2019 00:00:00;2,56;volatility exit;19/07/2019 00:00:00;2,47;-351,539999999999;195,3;-351,54
803;MTA.IMS;Long;15873;breakout_52;19/07/2019 00:00:00;0,63;volatility exit;26/07/2019 00:00:00;0,64;158,73;793,65;-317,46
804;MTA.RN;Long;65000;breakout_52;19/07/2019 00:00:00;0,04;volatility exit;26/07/2019 00:00:00;0,03;-650;0;-650
805;MTA.WIIT;Long;1851;breakout_52;12/07/2019 00:00:00;5,4;volatility exit;26/07/2019 00:00:00;5,51;203,609999999999;740,4;-74,04
806;MTA.ABT;Long;2202;breakout_n;05/07/2019 00:00:00;4,54;volatility exit;26/07/2019 00:00:00;4,65;242,220000000001;1012,92;0
807;MTA.PLC;Long;6369;breakout_52;26/07/2019 00:00:00;1,57;volatility exit;09/08/2019 00:00:00;1,56;-63,69;573,21;-63,69
808;MTA.RN;Long;65000;breakout_n;09/08/2019 00:00:00;0,04;lowest_low exit;16/08/2019 00:00:00;0,03;-650;0;-650
809;MTA.ETH;Long;1801;breakout_n;23/08/2019 00:00:00;5,55;volatility exit;30/08/2019 00:00:00;5,11;-792,439999999999;36,02;-792,44
810;MTA.WIIT;Long;1724;breakout_n;09/08/2019 00:00:00;5,8;volatility exit;30/08/2019 00:00:00;5,98;310,320000000001;862;-137,92
811;MTA.NDT;Long;2347;breakout_n;13/09/2019 00:00:00;4,26;volatility exit;20/09/2019 00:00:00;4,16;-234,699999999999;563,28;-234,7
812;MTA.ETH;Long;1647;breakout_52;13/09/2019 00:00:00;6,07;volatility exit;27/09/2019 00:00:00;7,3;2025,81;2668,14;0
813;MTA.BRI;Long;65000;breakout_52;13/09/2019 00:00:00;0,09;volatility exit;04/10/2019 00:00:00;0,08;-650;0;-650
814;MTA.BRI;Long;65000;breakout_n;18/10/2019 00:00:00;0,09;lowest_low exit;25/10/2019 00:00:00;0,08;-650;0;-650
815;MTA.ETH;Long;1300;breakout_n;11/10/2019 00:00:00;7,69;volatility exit;25/10/2019 00:00:00;7,88;246,999999999999;793;-312
816;MTA.RN;Long;65000;breakout_n;30/08/2019 00:00:00;0,04;lowest_low exit;25/10/2019 00:00:00;0,04;0;0;0
817;MTA.WIIT;Long;1587;breakout_n;25/10/2019 00:00:00;6,3;volatility exit;08/11/2019 00:00:00;6,99;1095,03;1682,22;0
818;MTA.ETH;Long;1092;breakout_52;08/11/2019 00:00:00;9,15;volatility exit;15/11/2019 00:00:00;8,84;-338,520000000001;174,72;-338,52
819;MTA.RN;Long;65000;breakout_n;08/11/2019 00:00:00;0,04;lowest_low exit;15/11/2019 00:00:00;0,04;0;0;0
820;MTA.ELC;Long;3436;breakout_52;15/11/2019 00:00:00;2,91;volatility exit;22/11/2019 00:00:00;2,94;103,079999999999;652,84;0
821;MTA.FILA;Long;684;breakout_52;15/11/2019 00:00:00;14,6;volatility exit;22/11/2019 00:00:00;13,45;-786,599999999999;47,88;-950,76
822;MTA.BST;Long;5714;breakout_52;22/11/2019 00:00:00;1,75;volatility exit;29/11/2019 00:00:00;1,83;457,12;1028,52;0
823;MTA.SOM;Long;384;breakout_n;08/11/2019 00:00:00;26;volatility exit;29/11/2019 00:00:00;26,79;303,36;844,8;-460,8
824;MTA.PRO;Long;55555;breakout_n;29/11/2019 00:00:00;0,18;volatility exit;06/12/2019 00:00:00;0,18;0;555,55;0
825;MTA.BRI;Long;65000;breakout_n;29/11/2019 00:00:00;0,09;lowest_low exit;06/12/2019 00:00:00;0,08;-650;0;-650
826;MTA.DIB;Long;972;breakout_n;08/11/2019 00:00:00;10,28;volatility exit;06/12/2019 00:00:00;14,76;4354,56;5112,72;0
827;MTA.FNM;Long;16393;breakout_n;22/11/2019 00:00:00;0,61;volatility exit;06/12/2019 00:00:00;0,63;327,86;983,58;0
828;MTA.GHC;Long;1984;breakout_52;29/11/2019 00:00:00;5,04;volatility exit;06/12/2019 00:00:00;5,1;119,040000000001;1111,04;0
829;MTA.GSP;Long;3546;breakout_n;29/11/2019 00:00:00;2,82;volatility exit;06/12/2019 00:00:00;2,65;-602,82;70,92;-673,74
830;MTA.RN;Long;65000;breakout_n;29/11/2019 00:00:00;0,04;lowest_low exit;06/12/2019 00:00:00;0,04;0;0;0
831;MTA.SFL;Long;7518;breakout_52;29/11/2019 00:00:00;1,33;volatility exit;06/12/2019 00:00:00;1,31;-150,36;375,9;-751,8
832;MTA.TXT;Long;941;breakout_52;29/11/2019 00:00:00;10,62;volatility exit;06/12/2019 00:00:00;10,16;-432,860000000001;225,84;-432,86
833;MTA.FILA;Long;681;breakout_n;06/12/2019 00:00:00;14,67;volatility exit;13/12/2019 00:00:00;13,96;-483,509999999999;68,1;-551,61
834;MTA.SERI;Long;6622;breakout_52;06/12/2019 00:00:00;1,51;volatility exit;13/12/2019 00:00:00;1,45;-397,32;662,2;-463,54
835;MTA.WIIT;Long;1234;breakout_52;22/11/2019 00:00:00;8,1;volatility exit;13/12/2019 00:00:00;9,23;1394,42;1999,08;0
836;MTA.BST;Long;5181;breakout_n;13/12/2019 00:00:00;1,93;volatility exit;20/12/2019 00:00:00;1,91;-103,619999999999;466,29;-103,62
837;MTA.S24;Long;14492;breakout_52;20/12/2019 00:00:00;0,69;volatility exit;27/12/2019 00:00:00;0,64;-724,600000000001;724,6;-724,6
838;MTA.RN;Long;65000;breakout_n;20/12/2019 00:00:00;0,04;lowest_low exit;27/12/2019 00:00:00;0,04;0;0;0
839;MTA.BEC;Long;735;breakout_n;20/12/2019 00:00:00;13,6;volatility exit;03/01/2020 00:00:00;14,1;367,5;918,75;0
840;MTA.MTV;Long;5319;breakout_52;27/12/2019 00:00:00;1,88;volatility exit;03/01/2020 00:00:00;2,28;2127,6;3297,78;-53,19
841;MTA.PRT;Long;2272;breakout_52;29/11/2019 00:00:00;4,4;volatility exit;10/01/2020 00:00:00;5,13;1658,56;2272;-272,64
842;MTA.GHC;Long;1694;breakout_n;03/01/2020 00:00:00;5,9;volatility exit;10/01/2020 00:00:00;5,98;135,52;711,48;0
843;MTA.SSL;Long;6802;breakout_52;03/01/2020 00:00:00;1,47;volatility exit;10/01/2020 00:00:00;1,53;408,12;1088,32;0
844;MTA.BRI;Long;65000;breakout_n;20/12/2019 00:00:00;0,09;volatility exit;17/01/2020 00:00:00;0,09;0;650;-650
845;MTA.FNM;Long;14084;breakout_52;20/12/2019 00:00:00;0,71;volatility exit;17/01/2020 00:00:00;0,73;281,68;845,04;-422,52
846;MTA.RN;Long;65000;breakout_n;10/01/2020 00:00:00;0,04;lowest_low exit;17/01/2020 00:00:00;0,04;0;0;0
847;MTA.EEMS;Long;65000;breakout_52;17/01/2020 00:00:00;0,11;volatility exit;24/01/2020 00:00:00;0,12;650;1300;-1300
848;MTA.ELC;Long;2840;breakout_n;17/01/2020 00:00:00;3,52;volatility exit;24/01/2020 00:00:00;3,31;-596,4;568;-596,4
849;MTA.WIIT;Long;1028;breakout_n;10/01/2020 00:00:00;9,72;volatility exit;24/01/2020 00:00:00;10,64;945,76;1521,44;0
850;MTA.PQ;Long;4016;breakout_n;10/01/2020 00:00:00;2,49;lowest_low exit;31/01/2020 00:00:00;2,3;-763,04;40,16;-763,04
851;MTA.ABT;Long;2008;breakout_n;17/01/2020 00:00:00;4,98;volatility exit;31/01/2020 00:00:00;4,92;-120,480000000001;441,76;-321,28
852;MTA.AVIO;Long;662;breakout_52;24/01/2020 00:00:00;15,1;volatility exit;31/01/2020 00:00:00;14,89;-139,019999999999;383,96;-139,02
853;MTA.BRI;Long;65000;breakout_n;31/01/2020 00:00:00;0,1;volatility exit;07/02/2020 00:00:00;0,1;0;650;0
854;MTA.RN;Long;65000;breakout_52;31/01/2020 00:00:00;0,05;volatility exit;07/02/2020 00:00:00;0,05;0;650;-650
855;MTA.ELC;Long;2597;breakout_n;07/02/2020 00:00:00;3,85;volatility exit;14/02/2020 00:00:00;3,67;-467,46;129,85;-623,28
856;MTA.BST;Long;4950;breakout_n;21/02/2020 00:00:00;2,02;volatility exit;28/02/2020 00:00:00;1,97;-247,5;891;-247,5
857;MTA.BRI;Long;65000;breakout_n;21/02/2020 00:00:00;0,11;volatility exit;28/02/2020 00:00:00;0,1;-650;0;-650
858;MTA.PRT;Long;1834;breakout_n;21/02/2020 00:00:00;5,45;volatility exit;28/02/2020 00:00:00;5,18;-495,180000000001;366,8;-495,18
859;MTA.FF;Long;961;breakout_52;11/10/2019 00:00:00;10,4;lowest_low exit;28/02/2020 00:00:00;11,7;1249,3;2018,1;-96,1
860;MTA.FNM;Long;12987;breakout_n;07/02/2020 00:00:00;0,77;volatility exit;28/02/2020 00:00:00;0,74;-389,61;1168,83;-389,61
861;MTA.GAB;Long;26315;breakout_n;21/02/2020 00:00:00;0,38;volatility exit;28/02/2020 00:00:00;0,37;-263,15;2105,2;-263,15
862;MTA.RN;Long;65000;breakout_52;21/02/2020 00:00:00;0,09;volatility exit;28/02/2020 00:00:00;0,07;-1300;650;-1300
863;MTA.SSL;Long;6060;breakout_n;07/02/2020 00:00:00;1,65;volatility exit;28/02/2020 00:00:00;1,95;1818;2484,6;-545,4
864;MTA.SOM;Long;354;breakout_n;14/02/2020 00:00:00;28,2;volatility exit;28/02/2020 00:00:00;27,17;-364,619999999999;141,6;-364,62
865;MTA.ABT;Long;1923;breakout_n;21/02/2020 00:00:00;5,2;volatility exit;28/02/2020 00:00:00;4,68;-999,960000000001;480,75;-999,96
866;MTA.SERI;Long;2702;breakout_n;06/03/2020 00:00:00;3,7;volatility exit;13/03/2020 00:00:00;2,45;-3377,5;513,38;-3377,5
867;MTA.ITW;Long;8000;breakout_52;17/04/2020 00:00:00;1,25;volatility exit;24/04/2020 00:00:00;1,25;0;1120;-320
868;MTA.AV;Long;1012;breakout_52;24/04/2020 00:00:00;9,88;volatility exit;01/05/2020 00:00:00;10,3;425,04;981,64;0
869;MTA.DIB;Long;610;breakout_52;22/05/2020 00:00:00;16,38;volatility exit;29/05/2020 00:00:00;19,09;1653,1;2269,2;0
870;MTA.AV;Long;873;breakout_52;05/06/2020 00:00:00;11,45;volatility exit;12/06/2020 00:00:00;11,11;-296,820000000001;218,25;-296,82
871;MTA.WIIT;Long;869;breakout_n;19/06/2020 00:00:00;11,5;volatility exit;03/07/2020 00:00:00;13,1;1390,4;2085,6;0
872;MTA.DOV;Long;1182;breakout_52;03/07/2020 00:00:00;8,46;volatility exit;10/07/2020 00:00:00;8,32;-165,480000000001;673,74;-165,48
873;MTA.DIB;Long;428;breakout_n;17/07/2020 00:00:00;23,35;volatility exit;31/07/2020 00:00:00;23,95;256,799999999999;1562,2;0
874;MTA.SERI;Long;2785;breakout_n;21/08/2020 00:00:00;3,59;volatility exit;28/08/2020 00:00:00;3,48;-306,35;334,2;-362,05
875;MTA.GAB;Long;19607;breakout_52;11/09/2020 00:00:00;0,51;volatility exit;18/09/2020 00:00:00;0,48;-588,21;0;-588,21
876;MTA.VLS;Long;743;breakout_52;25/09/2020 00:00:00;13,45;volatility exit;02/10/2020 00:00:00;12,77;-505,240000000001;0;-505,24
877;MTA.WIIT;Long;719;breakout_n;11/09/2020 00:00:00;13,9;volatility exit;02/10/2020 00:00:00;17,1;2300,8;2947,9;0
878;MTA.PRT;Long;1592;breakout_n;25/09/2020 00:00:00;6,28;volatility exit;09/10/2020 00:00:00;7,39;1767,12;2388;0
879;MTA.GAB;Long;18867;breakout_n;02/10/2020 00:00:00;0,53;volatility exit;09/10/2020 00:00:00;0,67;2641,38;3584,73;0
880;MTA.VLS;Long;719;breakout_52;16/10/2020 00:00:00;13,9;volatility exit;23/10/2020 00:00:00;13,49;-294,79;215,7;-431,4
881;MTA.NWL;Long;1960;breakout_52;06/11/2020 00:00:00;5,1;volatility exit;13/11/2020 00:00:00;4,93;-333,200000000002;176,4;-333,2
882;MTA.EM;Long;10000;breakout_n;13/11/2020 00:00:00;1;volatility exit;20/11/2020 00:00:00;0,97;-300;400;-500
883;MTA.PRT;Long;1253;breakout_n;13/11/2020 00:00:00;7,98;volatility exit;27/11/2020 00:00:00;8,62;801,920000000001;1653,96;0
884;MTA.GG;Long;4694;breakout_52;20/11/2020 00:00:00;2,13;volatility exit;27/11/2020 00:00:00;2,34;985,74;1877,6;0
885;MTA.SAB;Long;641;breakout_52;11/12/2020 00:00:00;15,6;volatility exit;18/12/2020 00:00:00;14,8;-512,799999999999;128,2;-737,15
886;MTA.EM;Long;9615;breakout_n;11/12/2020 00:00:00;1,04;volatility exit;25/12/2020 00:00:00;1,08;384,6;961,5;-288,45
887;MTA.PRT;Long;1075;breakout_n;11/12/2020 00:00:00;9,3;volatility exit;25/12/2020 00:00:00;10,41;1193,25;1784,5;0
888;MTA.SERI;Long;2680;breakout_n;11/12/2020 00:00:00;3,73;volatility exit;25/12/2020 00:00:00;4,16;1152,4;3135,6;0
889;MTA.BO;Long;16393;breakout_52;18/12/2020 00:00:00;0,61;volatility exit;08/01/2021 00:00:00;0,65;655,720000000001;1311,44;0
890;MTA.BE;Long;31250;breakout_52;08/01/2021 00:00:00;0,32;volatility exit;15/01/2021 00:00:00;0,41;2812,5;3750;0
891;MTA.EM;Long;8771;breakout_n;08/01/2021 00:00:00;1,14;volatility exit;15/01/2021 00:00:00;1,13;-87,71;438,55;-87,71
892;MTA.PRT;Long;912;breakout_n;08/01/2021 00:00:00;10,96;volatility exit;15/01/2021 00:00:00;10,32;-583,680000000001;145,92;-1149,12
893;MTA.UNIR;Long;675;breakout_n;08/01/2021 00:00:00;14,8;volatility exit;15/01/2021 00:00:00;14,32;-324;189;-324
894;MTA.BSS;Long;505;breakout_n;08/01/2021 00:00:00;19,79;volatility exit;22/01/2021 00:00:00;20,32;267,650000000001;1015,05;0
895;MTA.GPI;Long;1222;breakout_52;15/01/2021 00:00:00;8,18;volatility exit;22/01/2021 00:00:00;7,92;-317,72;268,84;-317,72
896;MTA.LNDR;Long;10638;breakout_52;15/01/2021 00:00:00;0,94;volatility exit;22/01/2021 00:00:00;0,89;-531,9;425,52;-638,28
897;MTA.SAB;Long;632;breakout_n;15/01/2021 00:00:00;15,8;volatility exit;29/01/2021 00:00:00;16,29;309,679999999999;853,2;0
898;MTA.SERI;Long;2040;breakout_n;05/02/2021 00:00:00;4,9;volatility exit;12/02/2021 00:00:00;5,2;612;1183,2;0
899;MTA.EM;Long;8403;breakout_n;29/01/2021 00:00:00;1,19;volatility exit;19/02/2021 00:00:00;1,16;-252,09;420,15;-252,09
900;MTA.BSS;Long;458;breakout_n;05/02/2021 00:00:00;21,8;volatility exit;26/02/2021 00:00:00;23,86;943,479999999999;1520,56;0
901;MTA.ENV;Long;2840;breakout_52;05/02/2021 00:00:00;3,52;volatility exit;26/02/2021 00:00:00;3,35;-482,8;142;-482,8
902;MTA.PRT;Long;899;breakout_n;12/02/2021 00:00:00;11,12;volatility exit;26/02/2021 00:00:00;11,13;8,99;539,4;-35,96
903;MTA.LNDR;Long;10204;breakout_n;19/02/2021 00:00:00;0,98;volatility exit;26/02/2021 00:00:00;0,99;102,04;816,32;0
904;MTA.SAB;Long;543;breakout_52;12/02/2021 00:00:00;18,4;volatility exit;26/02/2021 00:00:00;19,47;581,009999999998;1357,5;-135,75
905;MTA.SIT;Long;1428;breakout_n;19/02/2021 00:00:00;7;volatility exit;26/02/2021 00:00:00;6,7;-428,4;142,8;-428,4
906;MTA.BIA;Long;31250;breakout_52;26/02/2021 00:00:00;0,32;volatility exit;05/03/2021 00:00:00;0,34;625,000000000001;4687,5;-2187,5
907;MTA.IRC;Long;5291;breakout_52;19/02/2021 00:00:00;1,89;volatility exit;05/03/2021 00:00:00;2,04;793,65;1481,48;0
908;MTA.ZUC;Long;5263;breakout_52;26/02/2021 00:00:00;1,9;volatility exit;05/03/2021 00:00:00;1,8;-526,300000000001;0;-526,3
909;MTA.ALK;Long;1136;breakout_52;26/02/2021 00:00:00;8,8;volatility exit;05/03/2021 00:00:00;7,94;-976,96;22,72;-1045,12
910;MTA.DAL;Long;588;breakout_52;05/03/2021 00:00:00;16,98;volatility exit;12/03/2021 00:00:00;16,59;-229,32;640,92;-294
911;MTA.SGF;Long;7299;breakout_52;05/03/2021 00:00:00;1,37;volatility exit;12/03/2021 00:00:00;1,32;-364,95;145,98;-437,94
912;MTA.UNIR;Long;626;breakout_n;05/03/2021 00:00:00;15,96;volatility exit;12/03/2021 00:00:00;17;651,04;1327,12;0
913;MTA.ECNL;Long;1779;breakout_n;12/03/2021 00:00:00;5,62;volatility exit;19/03/2021 00:00:00;5,5;-213,48;498,12;-302,43
914;MTA.GAB;Long;13698;breakout_n;12/03/2021 00:00:00;0,73;volatility exit;19/03/2021 00:00:00;0,76;410,94;958,86;0
915;MTA.BST;Long;4950;breakout_52;12/03/2021 00:00:00;2,02;volatility exit;26/03/2021 00:00:00;2;-99;742,5;-297
916;MTA.PRO;Long;41666;breakout_52;19/03/2021 00:00:00;0,24;volatility exit;26/03/2021 00:00:00;0,23;-416,659999999999;416,66;-416,66
917;MTA.EM;Long;8064;breakout_n;05/03/2021 00:00:00;1,24;volatility exit;26/03/2021 00:00:00;1,27;241,92;806,4;-161,28
918;MTA.GE;Long;1494;breakout_n;12/03/2021 00:00:00;6,69;volatility exit;26/03/2021 00:00:00;6,96;403,379999999999;956,16;-14,94
919;MTA.LNDR;Long;9174;breakout_n;19/03/2021 00:00:00;1,09;volatility exit;26/03/2021 00:00:00;1;-825,660000000001;0;-917,4
920;MTA.VLS;Long;709;breakout_n;19/03/2021 00:00:00;14,1;volatility exit;26/03/2021 00:00:00;13,63;-333,229999999999;177,25;-354,5
921;MTA.ALK;Long;1041;breakout_52;19/03/2021 00:00:00;9,6;volatility exit;26/03/2021 00:00:00;9,58;-20,82;520,5;-624,6
922;MTA.OJM;Long;1131;breakout_52;26/03/2021 00:00:00;8,84;volatility exit;02/04/2021 00:00:00;8,55;-327,989999999999;180,96;-327,99
923;MTA.PQ;Long;5952;breakout_52;19/03/2021 00:00:00;1,68;volatility exit;02/04/2021 00:00:00;1,9;1309,44;1904,64;0
924;MTA.SOM;Long;418;breakout_52;26/03/2021 00:00:00;23,9;volatility exit;02/04/2021 00:00:00;23,65;-104,5;418;-292,6
