tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
910;MTA.MARR;Long;480;breakout_n;04/06/2021 00:00:00;20,8;volatility exit;11/06/2021 00:00:00;20,04;-364,800000000001;393,6;-364,8
911;MTA.PVN;Long;1225;breakout_n;04/06/2021 00:00:00;8,16;volatility exit;11/06/2021 00:00:00;8,4;294;955,5;0
912;MTA.SL;Long;421;breakout_n;28/05/2021 00:00:00;23,7;volatility exit;11/06/2021 00:00:00;25,46;740,960000000001;1305,1;0
913;MTA.WBD;Long;5376;breakout_52;28/05/2021 00:00:00;1,86;volatility exit;11/06/2021 00:00:00;2,09;1236,48;1827,84;0
914;MTA.CEM;Long;1020;breakout_n;11/06/2021 00:00:00;9,8;volatility exit;18/06/2021 00:00:00;9,32;-489,6;20,4;-489,6
915;MTA.CE;Long;1801;breakout_n;04/06/2021 00:00:00;5,55;volatility exit;18/06/2021 00:00:00;5,28;-486,269999999999;90,05;-486,27
916;MTA.DAN;Long;454;breakout_n;04/06/2021 00:00:00;22;volatility exit;18/06/2021 00:00:00;21,85;-68,099999999999;703,7;-68,1
917;MTA.FCT;Long;12048;breakout_52;11/06/2021 00:00:00;0,83;volatility exit;18/06/2021 00:00:00;0,8;-361,44;240,96;-361,44
918;MTA.MAIRE;Long;3649;breakout_n;30/04/2021 00:00:00;2,74;volatility exit;18/06/2021 00:00:00;3,2;1678,54;2298,87;-474,37
919;MTA.OVS;Long;5586;breakout_52;11/06/2021 00:00:00;1,79;volatility exit;18/06/2021 00:00:00;1,73;-335,16;502,74;-335,16
920;MTA.PHN;Long;253;breakout_n;11/06/2021 00:00:00;39,5;volatility exit;18/06/2021 00:00:00;44,27;1206,81;1973,4;0
921;MTA.ANIM;Long;2136;breakout_n;11/06/2021 00:00:00;4,68;volatility exit;18/06/2021 00:00:00;4,55;-277,68;234,96;-320,4
922;MTA.BFF;Long;1280;breakout_n;04/06/2021 00:00:00;7,81;volatility exit;25/06/2021 00:00:00;8,41;768;1344;-115,2
923;MTA.CALT;Long;2457;breakout_n;04/06/2021 00:00:00;4,07;volatility exit;25/06/2021 00:00:00;4,22;368,549999999999;933,66;-245,7
924;MTA.DLG;Long;264;breakout_n;11/06/2021 00:00:00;37,84;volatility exit;25/06/2021 00:00:00;38,19;92,399999999998;623,04;0
925;MTA.ELN;Long;1083;breakout_n;21/05/2021 00:00:00;9,23;volatility exit;25/06/2021 00:00:00;11,5;2458,41;3324,81;0
926;MTA.IRE;Long;3759;breakout_n;18/06/2021 00:00:00;2,66;volatility exit;25/06/2021 00:00:00;2,53;-488,67;37,59;-488,67
927;MTA.PIA;Long;2832;breakout_n;18/06/2021 00:00:00;3,53;volatility exit;25/06/2021 00:00:00;3,41;-339,84;254,88;-339,84
928;MTA.REY;Long;85;breakout_n;14/05/2021 00:00:00;116,5;volatility exit;25/06/2021 00:00:00;136,42;1693,2;2303,5;-85
929;MTA.ACE;Long;508;breakout_n;14/05/2021 00:00:00;19,67;volatility exit;25/06/2021 00:00:00;20,4;370,84;919,48;-294,64
930;MTA.IF;Long;740;breakout_n;25/06/2021 00:00:00;13,5;volatility exit;02/07/2021 00:00:00;13,5;0;532,8;0
931;MTA.GVS;Long;719;breakout_52;25/06/2021 00:00:00;13,9;volatility exit;02/07/2021 00:00:00;13,77;-93,470000000001;431,4;-93,47
932;MTA.SFER;Long;512;breakout_n;04/06/2021 00:00:00;19,52;volatility exit;02/07/2021 00:00:00;19,12;-204,799999999999;312,32;-312,32
933;MTA.DAN;Long;424;breakout_n;02/07/2021 00:00:00;23,55;volatility exit;09/07/2021 00:00:00;22,8;-318;424;-318
934;MTA.DGV;Long;173;breakout_n;28/05/2021 00:00:00;57,8;volatility exit;09/07/2021 00:00:00;65,9;1401,3;2110,6;-103,8
935;MTA.PHN;Long;198;breakout_52;02/07/2021 00:00:00;50,4;volatility exit;09/07/2021 00:00:00;48,2;-435,599999999999;118,8;-435,6
936;MTA.LUVE;Long;598;breakout_n;18/06/2021 00:00:00;16,7;volatility exit;16/07/2021 00:00:00;17,2;299;1076,4;0
937;MTA.REY;Long;67;breakout_52;09/07/2021 00:00:00;147,5;volatility exit;16/07/2021 00:00:00;142,5;-335;167,5;-469
938;MTA.TNXT;Long;370;breakout_n;28/05/2021 00:00:00;26,98;volatility exit;16/07/2021 00:00:00;33,02;2234,8;2878,6;-133,2
939;MTA.WBD;Long;4405;breakout_n;02/07/2021 00:00:00;2,27;volatility exit;16/07/2021 00:00:00;2,19;-352,4;176,2;-440,5
940;MTA.BGN;Long;301;breakout_n;28/05/2021 00:00:00;33,2;volatility exit;23/07/2021 00:00:00;34,39;358,189999999999;1068,55;-63,21
941;MTA.COM;Long;431;breakout_n;16/07/2021 00:00:00;23,2;volatility exit;23/07/2021 00:00:00;23;-86,2;1206,8;-86,2
942;MTA.MN;Long;5617;breakout_n;16/07/2021 00:00:00;1,78;volatility exit;23/07/2021 00:00:00;1,9;674,040000000001;1291,91;0
943;MTA.SCF;Long;696;breakout_n;25/06/2021 00:00:00;14,35;volatility exit;23/07/2021 00:00:00;14,39;27,840000000001;556,8;-348
944;MTA.SES;Long;80;breakout_52;28/05/2021 00:00:00;124;volatility exit;23/07/2021 00:00:00;141,8;1424;2144;0
945;MTA.SOL;Long;568;breakout_n;09/07/2021 00:00:00;17,6;volatility exit;23/07/2021 00:00:00;17,27;-187,440000000001;329,44;-187,44
946;MTA.TIP;Long;1351;breakout_n;12/03/2021 00:00:00;7,4;volatility exit;23/07/2021 00:00:00;8,21;1094,31;1742,79;-148,61
947;MTA.PHN;Long;193;breakout_52;23/07/2021 00:00:00;51,6;volatility exit;30/07/2021 00:00:00;49,21;-461,27;38,6;-461,27
948;MTA.BFF;Long;1128;breakout_n;30/07/2021 00:00:00;8,86;volatility exit;06/08/2021 00:00:00;8,52;-383,52;157,92;-383,52
949;MTA.DAN;Long;407;breakout_n;30/07/2021 00:00:00;24,55;volatility exit;06/08/2021 00:00:00;24,89;138,38;671,55;0
950;MTA.TNXT;Long;261;breakout_52;30/07/2021 00:00:00;38,24;volatility exit;06/08/2021 00:00:00;36,59;-430,65;73,08;-631,62
951;MTA.WBD;Long;4329;breakout_n;30/07/2021 00:00:00;2,31;volatility exit;06/08/2021 00:00:00;2,2;-476,189999999999;43,29;-476,19
952;MTA.DGV;Long;142;breakout_n;23/07/2021 00:00:00;70;volatility exit;13/08/2021 00:00:00;88,06;2564,52;3692;0
953;MTA.ELN;Long;813;breakout_n;06/08/2021 00:00:00;12,3;volatility exit;13/08/2021 00:00:00;12,7;325,2;869,91;0
954;MTA.MARR;Long;462;breakout_n;06/08/2021 00:00:00;21,62;volatility exit;13/08/2021 00:00:00;21,56;-27,720000000001;498,96;-27,72
955;MTA.IF;Long;703;breakout_n;30/07/2021 00:00:00;14,22;volatility exit;20/08/2021 00:00:00;14,36;98,419999999999;632,7;-358,53
956;MTA.CMB;Long;409;breakout_n;06/08/2021 00:00:00;24,4;volatility exit;20/08/2021 00:00:00;23,75;-265,850000000001;245,4;-265,85
957;MTA.COM;Long;384;breakout_n;13/08/2021 00:00:00;26;volatility exit;20/08/2021 00:00:00;26,98;376,32;921,6;-230,4
958;MTA.ITM;Long;318;breakout_52;06/08/2021 00:00:00;31,42;volatility exit;20/08/2021 00:00:00;29,98;-457,92;60,42;-457,92
959;MTA.MAIRE;Long;2967;breakout_n;13/08/2021 00:00:00;3,37;volatility exit;20/08/2021 00:00:00;3,33;-118,68;415,38;-118,68
960;MTA.MOL;Long;208;breakout_n;30/07/2021 00:00:00;47,95;volatility exit;20/08/2021 00:00:00;50,35;499,2;1050,4;0
961;MTA.MN;Long;4975;breakout_n;06/08/2021 00:00:00;2,01;volatility exit;20/08/2021 00:00:00;1,9;-547,25;0;-547,25
962;MTA.PHN;Long;157;breakout_52;13/08/2021 00:00:00;63,4;volatility exit;20/08/2021 00:00:00;60,23;-497,689999999999;31,4;-659,4
963;MTA.SL;Long;373;breakout_n;13/08/2021 00:00:00;26,8;volatility exit;20/08/2021 00:00:00;26,22;-216,340000000001;298,4;-216,34
964;MTA.IRE;Long;3745;breakout_n;20/08/2021 00:00:00;2,67;volatility exit;27/08/2021 00:00:00;2,63;-149,8;374,5;-149,8
965;MTA.WBD;Long;4065;breakout_52;20/08/2021 00:00:00;2,46;volatility exit;27/08/2021 00:00:00;2,22;-975,599999999999;0;-1341,45
966;MTA.CRL;Long;430;breakout_n;13/08/2021 00:00:00;23,21;volatility exit;03/09/2021 00:00:00;23,75;232,2;769,7;0
967;MTA.DGV;Long;104;breakout_n;27/08/2021 00:00:00;96;volatility exit;03/09/2021 00:00:00;91,86;-430,56;145,6;-430,56
968;MTA.ZV;Long;557;breakout_n;06/08/2021 00:00:00;17,94;volatility exit;03/09/2021 00:00:00;18,01;38,99;568,14;-189,38
969;MTA.CEM;Long;1018;breakout_n;03/09/2021 00:00:00;9,82;volatility exit;10/09/2021 00:00:00;9,43;-397,020000000001;162,88;-397,02
970;MTA.ELN;Long;747;breakout_n;03/09/2021 00:00:00;13,37;volatility exit;10/09/2021 00:00:00;13,98;455,67;1292,31;0
971;MTA.MOL;Long;188;breakout_n;03/09/2021 00:00:00;53;volatility exit;10/09/2021 00:00:00;50,92;-391,04;112,8;-391,04
972;MTA.PHN;Long;153;breakout_52;03/09/2021 00:00:00;65,2;volatility exit;10/09/2021 00:00:00;70,3;780,299999999999;1346,4;0
973;MTA.SCF;Long;660;breakout_n;06/08/2021 00:00:00;15,15;volatility exit;10/09/2021 00:00:00;18,24;2039,4;2673;-759
974;MTA.TIP;Long;1150;breakout_n;06/08/2021 00:00:00;8,69;volatility exit;10/09/2021 00:00:00;9,09;460;1230,5;-448,5
975;MTA.ARN;Long;693;breakout_n;27/08/2021 00:00:00;14,42;volatility exit;10/09/2021 00:00:00;15,48;734,58;1593,9;-138,6
976;MTA.BRE;Long;893;breakout_n;30/07/2021 00:00:00;11,19;volatility exit;17/09/2021 00:00:00;11,66;419,710000000001;1205,55;0
977;MTA.CALT;Long;2242;breakout_n;03/09/2021 00:00:00;4,46;volatility exit;17/09/2021 00:00:00;4,47;22,42;560,5;-224,2
978;MTA.COM;Long;312;breakout_52;03/09/2021 00:00:00;32;volatility exit;17/09/2021 00:00:00;34,01;627,119999999999;1185,6;-312
979;MTA.DLG;Long;248;breakout_n;10/09/2021 00:00:00;40,2;volatility exit;17/09/2021 00:00:00;38,26;-481,120000000001;19,84;-481,12
980;MTA.ITM;Long;316;breakout_n;03/09/2021 00:00:00;31,61;volatility exit;17/09/2021 00:00:00;30,12;-470,84;31,6;-470,84
981;MTA.LUVE;Long;519;breakout_n;30/07/2021 00:00:00;19,25;volatility exit;17/09/2021 00:00:00;23,18;2039,67;2672,85;0
982;MTA.PVN;Long;1118;breakout_n;10/09/2021 00:00:00;8,94;volatility exit;17/09/2021 00:00:00;8,66;-313,039999999999;469,56;-313,04
983;MTA.REY;Long;66;breakout_n;30/07/2021 00:00:00;150;volatility exit;17/09/2021 00:00:00;168,34;1210,44;1795,2;0
984;MTA.SES;Long;64;breakout_n;06/08/2021 00:00:00;154,6;volatility exit;17/09/2021 00:00:00;172,4;1139,2;1817,6;-192
985;MTA.TNXT;Long;259;breakout_n;27/08/2021 00:00:00;38,52;volatility exit;17/09/2021 00:00:00;41,26;709,659999999999;1434,86;-20,72
986;MTA.BGN;Long;272;breakout_n;13/08/2021 00:00:00;36,75;volatility exit;24/09/2021 00:00:00;37,66;247,520000000001;788,8;-133,28
987;MTA.IF;Long;661;breakout_n;10/09/2021 00:00:00;15,12;volatility exit;24/09/2021 00:00:00;14,87;-165,25;356,94;-165,25
988;MTA.CRL;Long;400;breakout_n;17/09/2021 00:00:00;25;volatility exit;24/09/2021 00:00:00;23,75;-500;0;-500
989;MTA.CE;Long;1785;breakout_n;13/08/2021 00:00:00;5,6;volatility exit;24/09/2021 00:00:00;5,64;71,399999999998;731,85;-249,9
990;MTA.SL;Long;351;breakout_52;03/09/2021 00:00:00;28,45;volatility exit;24/09/2021 00:00:00;33,1;1632,15;2597,4;0
991;MTA.SOL;Long;529;breakout_n;27/08/2021 00:00:00;18,9;volatility exit;24/09/2021 00:00:00;20;581,899999999999;1243,15;-253,92
992;MTA.OVS;Long;5319;breakout_n;24/09/2021 00:00:00;1,88;volatility exit;01/10/2021 00:00:00;1,99;585,089999999999;1170,18;0
993;MTA.CMB;Long;363;breakout_n;10/09/2021 00:00:00;27,5;volatility exit;08/10/2021 00:00:00;26,6;-326,699999999999;254,1;-326,7
994;MTA.DAN;Long;381;breakout_n;01/10/2021 00:00:00;26,2;volatility exit;08/10/2021 00:00:00;24,89;-499,11;0;-499,11
995;MTA.MAIRE;Long;2849;breakout_n;01/10/2021 00:00:00;3,51;volatility exit;08/10/2021 00:00:00;3,35;-455,84;56,98;-455,84
996;MTA.IF;Long;581;breakout_52;08/10/2021 00:00:00;17,21;volatility exit;15/10/2021 00:00:00;16,49;-418,319999999999;151,06;-551,95
997;MTA.PVN;Long;1068;breakout_n;08/10/2021 00:00:00;9,36;volatility exit;15/10/2021 00:00:00;8,98;-405,839999999999;106,8;-405,84
998;MTA.CRL;Long;388;breakout_n;22/10/2021 00:00:00;25,73;volatility exit;29/10/2021 00:00:00;24,95;-302,64;209,52;-302,64
999;MTA.ELN;Long;627;breakout_n;15/10/2021 00:00:00;15,94;volatility exit;29/10/2021 00:00:00;17,29;846,45;1417,02;0
1000;MTA.MAIRE;Long;2747;breakout_52;22/10/2021 00:00:00;3,64;volatility exit;29/10/2021 00:00:00;3,65;27,469999999999;576,87;0
1001;MTA.MN;Long;4975;breakout_n;15/10/2021 00:00:00;2,01;volatility exit;29/10/2021 00:00:00;2,04;149,249999999999;696,5;-298,5
1002;MTA.OVS;Long;4048;breakout_n;22/10/2021 00:00:00;2,47;volatility exit;29/10/2021 00:00:00;2,35;-485,76;40,48;-485,76
1003;MTA.ARN;Long;598;breakout_n;22/10/2021 00:00:00;16,72;volatility exit;29/10/2021 00:00:00;18,9;1303,64;1901,64;0
1004;MTA.CMB;Long;354;breakout_n;29/10/2021 00:00:00;28,2;volatility exit;05/11/2021 00:00:00;26,8;-495,6;35,4;-495,6
1005;MTA.LUVE;Long;409;breakout_n;29/10/2021 00:00:00;24,4;volatility exit;05/11/2021 00:00:00;23,7;-286,300000000001;245,4;-327,2
1006;MTA.SL;Long;278;breakout_n;22/10/2021 00:00:00;35,85;volatility exit;05/11/2021 00:00:00;36,5;180,7;847,9;-41,7
1007;MTA.CE;Long;1612;breakout_52;08/10/2021 00:00:00;6,2;volatility exit;12/11/2021 00:00:00;6,39;306,280000000001;934,96;-96,72
1008;MTA.DAN;Long;362;breakout_52;22/10/2021 00:00:00;27,6;volatility exit;12/11/2021 00:00:00;28,35;271,5;814,5;-36,2
1009;MTA.PVN;Long;1057;breakout_n;05/11/2021 00:00:00;9,46;volatility exit;12/11/2021 00:00:00;8,98;-507,36;0;-507,36
1010;MTA.BGN;Long;252;breakout_n;22/10/2021 00:00:00;39,65;volatility exit;19/11/2021 00:00:00;41,22;395,64;980,28;0
1011;MTA.DGV;Long;102;breakout_n;05/11/2021 00:00:00;97,4;volatility exit;19/11/2021 00:00:00;102,79;549,78;1264,8;-10,2
1012;MTA.IRE;Long;3610;breakout_n;29/10/2021 00:00:00;2,77;volatility exit;19/11/2021 00:00:00;2,76;-36,099999999999;505,4;-288,8
1013;MTA.MN;Long;4651;breakout_n;12/11/2021 00:00:00;2,15;volatility exit;19/11/2021 00:00:00;2,14;-46,509999999999;604,63;-46,51
1014;MTA.OVS;Long;3717;breakout_52;12/11/2021 00:00:00;2,69;volatility exit;19/11/2021 00:00:00;2,64;-185,849999999999;631,89;-185,85
1015;MTA.SG;Long;378;breakout_n;12/11/2021 00:00:00;26,4;volatility exit;19/11/2021 00:00:00;26,6;75,6;623,7;0
1016;MTA.SCF;Long;520;breakout_n;15/10/2021 00:00:00;19,2;volatility exit;19/11/2021 00:00:00;20,99;930,800000000001;1508;-104
1017;MTA.TIP;Long;1024;breakout_n;22/10/2021 00:00:00;9,76;volatility exit;19/11/2021 00:00:00;10,01;256;798,72;-71,68
1018;MTA.ARN;Long;388;breakout_52;12/11/2021 00:00:00;25,75;volatility exit;19/11/2021 00:00:00;24,1;-640,199999999999;426,8;-659,6
1019;MTA.CRL;Long;380;breakout_n;19/11/2021 00:00:00;26,27;volatility exit;26/11/2021 00:00:00;25,83;-167,199999999999;349,6;-167,2
1020;MTA.CMB;Long;344;breakout_52;19/11/2021 00:00:00;29;volatility exit;26/11/2021 00:00:00;28,5;-172;344;-172
1021;MTA.REY;Long;54;breakout_n;19/11/2021 00:00:00;183,9;volatility exit;26/11/2021 00:00:00;174,9;-486;216;-626,4
1022;MTA.SES;Long;54;breakout_n;05/11/2021 00:00:00;183;volatility exit;26/11/2021 00:00:00;182,97;-1,62;518,4;-64,8
1023;MTA.SOL;Long;470;breakout_n;12/11/2021 00:00:00;21,25;volatility exit;26/11/2021 00:00:00;21,23;-9,4;752;-188
1024;MTA.PHN;Long;135;breakout_n;26/11/2021 00:00:00;74;volatility exit;03/12/2021 00:00:00;73,34;-89,1;432;-89,1
1025;MTA.SFER;Long;496;breakout_n;12/11/2021 00:00:00;20,13;volatility exit;03/12/2021 00:00:00;20,53;198,400000000001;823,36;-872,96
1026;MTA.DGV;Long;85;breakout_52;03/12/2021 00:00:00;116,8;volatility exit;10/12/2021 00:00:00;107;-833;306;-986
1027;MTA.ARN;Long;372;breakout_n;03/12/2021 00:00:00;26,85;volatility exit;10/12/2021 00:00:00;28,31;543,12;1097,4;0
1028;MTA.OVS;Long;3496;breakout_n;03/12/2021 00:00:00;2,86;volatility exit;17/12/2021 00:00:00;2,93;244,720000000001;804,08;-419,52
1029;MTA.BRE;Long;797;breakout_n;10/12/2021 00:00:00;12,54;volatility exit;24/12/2021 00:00:00;12,01;-422,410000000001;87,67;-422,41
1030;MTA.ITM;Long;315;breakout_n;10/12/2021 00:00:00;31,71;volatility exit;24/12/2021 00:00:00;30,59;-352,8;214,2;-352,8
1031;MTA.PVN;Long;1057;breakout_n;17/12/2021 00:00:00;9,46;volatility exit;24/12/2021 00:00:00;10,2;782,18;1627,78;0
1032;MTA.SCF;Long;446;breakout_n;10/12/2021 00:00:00;22,4;volatility exit;24/12/2021 00:00:00;23,9;669;1293,4;0
1033;MTA.LUVE;Long;400;breakout_n;24/12/2021 00:00:00;25;volatility exit;31/12/2021 00:00:00;24;-400;120;-520
1034;MTA.CMB;Long;333;breakout_n;10/12/2021 00:00:00;30;volatility exit;07/01/2022 00:00:00;33,82;1272,06;1864,8;-199,8
1035;MTA.BRE;Long;790;breakout_n;07/01/2022 00:00:00;12,65;volatility exit;14/01/2022 00:00:00;12,84;150,1;687,3;0
1036;MTA.PHN;Long;129;breakout_n;07/01/2022 00:00:00;77,2;volatility exit;14/01/2022 00:00:00;76;-154,8;361,2;-154,8
1037;MTA.SCF;Long;395;breakout_n;07/01/2022 00:00:00;25,3;volatility exit;14/01/2022 00:00:00;24,32;-387,1;118,5;-387,1
1038;MTA.SFER;Long;433;breakout_n;07/01/2022 00:00:00;23,06;volatility exit;14/01/2022 00:00:00;22,08;-424,339999999999;82,27;-424,34
1039;MTA.ARN;Long;335;breakout_n;31/12/2021 00:00:00;29,8;volatility exit;14/01/2022 00:00:00;30,4;201;1725,25;-234,5
1040;MTA.MAIRE;Long;2341;breakout_n;07/01/2022 00:00:00;4,27;volatility exit;21/01/2022 00:00:00;4,43;374,559999999998;1170,5;0
1041;MTA.ANIM;Long;2083;breakout_n;14/01/2022 00:00:00;4,8;volatility exit;21/01/2022 00:00:00;4,63;-354,11;166,64;-354,11
1042;MTA.IF;Long;572;breakout_n;07/01/2022 00:00:00;17,47;volatility exit;28/01/2022 00:00:00;17,52;28,6;560,56;-898,04
1043;MTA.PVN;Long;909;breakout_n;21/01/2022 00:00:00;11;volatility exit;28/01/2022 00:00:00;11,11;99,989999999999;636,3;-272,7
1044;MTA.SL;Long;250;breakout_n;21/01/2022 00:00:00;39,95;volatility exit;28/01/2022 00:00:00;38,47;-370,000000000001;137,5;-400
1045;MTA.SL;Long;246;breakout_n;11/02/2022 00:00:00;40,5;volatility exit;18/02/2022 00:00:00;38,5;-492;98,4;-492
1046;MTA.IF;Long;539;breakout_52;11/02/2022 00:00:00;18,52;volatility exit;25/02/2022 00:00:00;21,05;1363,67;1961,96;0
1047;MTA.CE;Long;1474;breakout_n;11/02/2022 00:00:00;6,78;volatility exit;25/02/2022 00:00:00;7,3;766,479999999999;1356,08;0
1048;MTA.ANIM;Long;2049;breakout_n;18/02/2022 00:00:00;4,88;volatility exit;25/02/2022 00:00:00;4,7;-368,819999999999;143,43;-819,6
1049;MTA.RWAY;Long;1763;breakout_52;25/03/2022 00:00:00;5,67;volatility exit;08/04/2022 00:00:00;5,66;-17,63;511,27;-211,56
1050;MTA.ENAV;Long;2262;breakout_n;15/04/2022 00:00:00;4,42;volatility exit;22/04/2022 00:00:00;4,47;113,1;723,84;0
1051;MTA.DIS;Long;65000;breakout_52;29/04/2022 00:00:00;0,13;volatility exit;13/05/2022 00:00:00;0,14;650,000000000001;1300;0
1052;MTA.SRS;Long;10526;breakout_n;06/05/2022 00:00:00;0,95;volatility exit;13/05/2022 00:00:00;1,02;736,819999999999;1368,38;0
1053;MTA.DIS;Long;62500;breakout_52;27/05/2022 00:00:00;0,16;volatility exit;03/06/2022 00:00:00;0,19;1875;2500;0
1054;MTA.SRS;Long;7936;breakout_n;03/06/2022 00:00:00;1,26;volatility exit;10/06/2022 00:00:00;1,29;238,08;872,96;0
1055;MTA.ARN;Long;294;breakout_n;03/06/2022 00:00:00;34;volatility exit;10/06/2022 00:00:00;32,49;-443,939999999999;352,8;-443,94
1056;MTA.SRS;Long;7299;breakout_n;01/07/2022 00:00:00;1,37;volatility exit;08/07/2022 00:00:00;1,36;-72,99;1021,86;-72,99
1057;MTA.ARN;Long;284;breakout_n;22/07/2022 00:00:00;35,2;volatility exit;05/08/2022 00:00:00;37,71;712,839999999999;1278;0
1058;MTA.ARN;Long;251;breakout_n;26/08/2022 00:00:00;39,7;volatility exit;02/09/2022 00:00:00;42,32;657,619999999999;1217,35;0
1059;MTA.DIS;Long;43478;breakout_n;02/09/2022 00:00:00;0,23;volatility exit;09/09/2022 00:00:00;0,22;-434,78;434,78;-434,78
1060;MTA.DIS;Long;37037;breakout_n;21/10/2022 00:00:00;0,27;volatility exit;28/10/2022 00:00:00;0,28;370,37;1111,11;0
1061;MTA.ICOS;Long;968;breakout_52;11/11/2022 00:00:00;10,33;volatility exit;18/11/2022 00:00:00;11,75;1374,56;1974,72;0
1062;MTA.DIS;Long;30303;breakout_52;11/11/2022 00:00:00;0,33;volatility exit;25/11/2022 00:00:00;0,36;909,089999999999;1515,15;0
1063;MTA.ARIS;Long;1055;breakout_52;02/12/2022 00:00:00;9,47;volatility exit;09/12/2022 00:00:00;9,34;-137,150000000001;390,35;-137,15
1064;MTA.DIS;Long;25000;breakout_n;16/12/2022 00:00:00;0,4;volatility exit;23/12/2022 00:00:00;0,39;-250;500;-250
1065;MTA.LUVE;Long;386;breakout_52;16/12/2022 00:00:00;25,9;volatility exit;23/12/2022 00:00:00;25,1;-308,8;270,2;-328,1
1066;MTA.LUVE;Long;353;breakout_52;06/01/2023 00:00:00;28,3;volatility exit;13/01/2023 00:00:00;25,65;-935,449999999999;176,5;-1129,6
1067;MTA.BFF;Long;1239;breakout_52;13/01/2023 00:00:00;8,07;volatility exit;27/01/2023 00:00:00;8,18;136,289999999999;755,79;-49,56
1068;MTA.DIS;Long;23809;breakout_n;20/01/2023 00:00:00;0,42;volatility exit;27/01/2023 00:00:00;0,39;-714,269999999999;0;-714,27
1069;MTA.SRS;Long;6410;breakout_52;27/01/2023 00:00:00;1,56;volatility exit;03/02/2023 00:00:00;1,47;-576,900000000001;128,2;-705,1
1070;MTA.SOL;Long;475;breakout_52;27/01/2023 00:00:00;21,05;volatility exit;03/02/2023 00:00:00;19,99;-503,499999999999;0;-503,5
1071;MTA.LUVE;Long;347;breakout_n;03/02/2023 00:00:00;28,8;volatility exit;10/02/2023 00:00:00;26,7;-728,700000000001;17,35;-728,7
1072;MTA.SG;Long;304;breakout_n;03/02/2023 00:00:00;32,85;volatility exit;10/02/2023 00:00:00;31,87;-297,92;288,8;-297,92
1073;MTA.BRE;Long;749;breakout_52;10/02/2023 00:00:00;13,35;volatility exit;17/02/2023 00:00:00;12,78;-426,929999999999;82,39;-449,4
1074;MTA.DIS;Long;23809;breakout_n;10/02/2023 00:00:00;0,42;volatility exit;17/02/2023 00:00:00;0,42;0;714,27;0
1075;MTA.ELN;Long;645;breakout_52;10/02/2023 00:00:00;15,49;volatility exit;17/02/2023 00:00:00;15,48;-6,45;522,45;-6,45
1076;MTA.CE;Long;1273;breakout_52;03/02/2023 00:00:00;7,85;volatility exit;24/02/2023 00:00:00;7,87;25,459999999999;585,58;-89,11
1077;MTA.BFF;Long;1122;breakout_52;10/02/2023 00:00:00;8,91;volatility exit;03/03/2023 00:00:00;9,23;359,04;976,14;0
1078;MTA.ICOS;Long;706;breakout_n;17/02/2023 00:00:00;14,15;volatility exit;03/03/2023 00:00:00;13,76;-275,34;240,04;-275,34
1079;MTA.PHIL;Long;651;breakout_52;17/02/2023 00:00:00;15,36;volatility exit;03/03/2023 00:00:00;15,92;364,56;911,4;0
1080;MTA.TPRO;Long;1418;breakout_52;24/02/2023 00:00:00;7,05;volatility exit;03/03/2023 00:00:00;6,76;-411,22;99,26;-411,22
1081;MTA.BRE;Long;702;breakout_52;03/03/2023 00:00:00;14,23;volatility exit;10/03/2023 00:00:00;13,89;-238,68;673,92;-386,1
1082;MTA.BZU;Long;486;breakout_52;03/02/2023 00:00:00;20,56;volatility exit;10/03/2023 00:00:00;21,07;247,860000000001;787,32;0
1083;MTA.CRL;Long;374;breakout_n;03/03/2023 00:00:00;26,7;volatility exit;10/03/2023 00:00:00;25,55;-430,099999999999;74,8;-852,72
1084;MTA.DIS;Long;21739;breakout_n;03/03/2023 00:00:00;0,46;volatility exit;10/03/2023 00:00:00;0,45;-217,39;434,78;-217,39
1085;MTA.DAN;Long;395;breakout_52;03/03/2023 00:00:00;25,3;volatility exit;10/03/2023 00:00:00;24,89;-161,95;355,5;-161,95
1086;MTA.PIA;Long;2994;breakout_52;27/01/2023 00:00:00;3,34;volatility exit;10/03/2023 00:00:00;3,93;1766,46;2694,6;-179,64
1087;MTA.SOL;Long;469;breakout_52;17/02/2023 00:00:00;21,3;volatility exit;10/03/2023 00:00:00;23,41;989,59;1571,15;-93,8
1088;MTA.TISG;Long;1436;breakout_52;10/02/2023 00:00:00;6,96;volatility exit;10/03/2023 00:00:00;7,26;430,8;1278,04;-473,88
1089;MTA.ZV;Long;621;breakout_n;10/02/2023 00:00:00;16,1;volatility exit;10/03/2023 00:00:00;17,1;621;1242;-124,2
1090;MTA.CEM;Long;1206;breakout_n;24/02/2023 00:00:00;8,29;volatility exit;17/03/2023 00:00:00;7,87;-506,520000000001;36,18;-506,52
1091;MTA.MAIRE;Long;2380;breakout_52;10/03/2023 00:00:00;4,2;volatility exit;17/03/2023 00:00:00;4,06;-333,199999999999;190,4;-547,4
1092;MTA.SL;Long;225;breakout_52;10/03/2023 00:00:00;44,35;volatility exit;17/03/2023 00:00:00;42,13;-499,5;0;-585
1093;MTA.COM;Long;304;breakout_n;17/03/2023 00:00:00;32,8;volatility exit;24/03/2023 00:00:00;30,7;-638,399999999999;364,8;-638,4
1094;MTA.ICOS;Long;690;breakout_n;17/03/2023 00:00:00;14,49;volatility exit;24/03/2023 00:00:00;13,83;-455,4;213,9;-455,4
